,trial,n,epsilon,dn_epsilon,num_queries,percent_reconstructed,mechanism_error
422,2,500,1.4,10,500,1.0,0.7989559348843686
423,2,500,1.4,10,550,1.0,0.7989559348843686
424,2,500,1.4,10,600,1.0,0.7989559348843686
425,2,500,1.4,10,650,1.0,0.7989559348843686
426,2,500,1.4,10,700,1.0,0.7989559348843686
427,2,500,1.4,10,750,1.0,0.7989559348843686
428,2,500,1.4,10,800,1.0,0.7989559348843686
429,2,500,1.4,10,850,1.0,0.7989559348843686
430,2,500,1.4,10,900,1.0,0.7989559348843686
431,2,500,1.4,10,950,1.0,0.7989559348843686
